from,to,sent_diff,created_at
user_638,user_679,4,2015-05-11T15:48:39Z
user_670,user_679,3,2015-05-09T22:38:26Z
user_678,user_679,1,2015-05-15T15:50:27Z
user_681,user_679,4,2015-05-08T21:41:40Z
user_689,user_679,1,2015-05-14T12:33:30Z
user_726,user_679,3,2015-05-20T12:45:00Z
user_755,user_679,3,2015-05-15T21:29:02Z
user_769,user_679,-1,2015-05-21T08:24:31Z
user_773,user_679,4,2015-05-14T07:14:46Z
user_789,user_679,3,2015-05-13T09:56:37Z
user_857,user_679,4,2015-05-21T23:51:50Z
user_911,user_679,4,2015-05-15T07:57:58Z
user_917,user_679,2,2015-05-20T23:42:37Z
user_929,user_679,3,2015-05-10T09:47:37Z
user_934,user_679,1,2015-05-20T18:05:36Z
user_945,user_679,3,2015-05-21T13:44:13Z
user_1000,user_679,-1,2015-05-16T11:35:48Z
user_1031,user_679,0,2015-05-17T21:36:02Z
user_1036,user_679,1,2015-05-21T15:41:25Z
user_1052,user_679,3,2015-05-15T18:48:44Z
user_1077,user_679,1,2015-05-07T15:57:34Z
user_1084,user_679,0,2015-05-21T10:50:05Z
user_1087,user_679,2,2015-05-21T17:54:07Z
user_1090,user_679,2,2015-05-20T06:57:31Z
user_1100,user_679,2,2015-05-21T13:29:36Z
user_10,user_680,3,2015-05-16T07:57:11Z
user_41,user_680,4,2015-05-18T15:30:52Z
user_66,user_680,-1,2015-05-20T11:23:25Z
user_91,user_680,1,2015-05-08T12:01:38Z
user_136,user_680,1,2015-05-11T22:27:41Z
user_139,user_680,1,2015-05-16T23:24:22Z
user_152,user_680,2,2015-05-18T10:00:50Z
user_193,user_680,3,2015-05-19T21:36:46Z
user_212,user_680,1,2015-05-21T15:46:24Z
user_239,user_680,2,2015-05-19T08:32:07Z
user_283,user_680,-1,2015-05-07T15:37:33Z
user_316,user_680,1,2015-05-21T00:24:33Z
user_394,user_680,3,2015-05-09T16:25:26Z
user_396,user_680,1,2015-05-16T18:51:20Z
user_438,user_680,-2,2015-05-21T15:53:04Z
user_451,user_680,2,2015-05-19T20:07:01Z
user_465,user_680,1,2015-05-20T17:25:29Z
user_470,user_680,-0,2015-05-12T21:27:25Z
user_485,user_680,-2,2015-05-11T13:55:43Z
user_494,user_680,-2,2015-05-18T23:59:08Z
user_509,user_680,2,2015-05-20T17:54:38Z
user_541,user_680,-3,2015-05-20T14:31:22Z
user_556,user_680,2,2015-05-21T12:16:50Z
user_602,user_680,3,2015-05-12T08:14:05Z
user_609,user_680,3,2015-05-21T08:15:09Z
user_644,user_680,1,2015-05-17T20:29:37Z
user_648,user_680,1,2015-05-21T20:31:21Z
user_661,user_680,-3,2015-05-20T10:35:34Z
user_691,user_680,3,2015-05-19T12:19:53Z
user_715,user_680,1,2015-05-09T11:41:37Z
user_716,user_680,4,2015-05-09T18:53:26Z
user_729,user_680,-2,2015-05-08T13:18:26Z
user_774,user_680,2,2015-05-14T00:30:58Z
user_785,user_680,-1,2015-05-11T15:49:33Z
user_798,user_680,-1,2015-05-21T10:50:05Z
user_867,user_680,-1,2015-05-20T07:20:35Z
user_975,user_680,3,2015-05-10T08:06:00Z
user_12,user_681,4,2015-05-09T10:20:04Z
user_24,user_681,3,2015-05-20T05:47:11Z
user_34,user_681,4,2015-05-15T14:02:30Z
user_65,user_681,4,2015-05-13T13:20:30Z
user_122,user_681,3,2015-05-21T23:15:41Z
user_127,user_681,3,2015-05-16T17:01:52Z
user_174,user_681,0,2015-05-09T13:49:56Z
user_178,user_681,0,2015-05-20T15:10:40Z
user_192,user_681,3,2015-05-18T07:50:40Z
user_242,user_681,0,2015-05-20T10:17:43Z
user_291,user_681,-2,2015-05-15T19:56:40Z
user_300,user_681,-2,2015-05-20T16:18:43Z
user_305,user_681,2,2015-05-18T08:48:18Z
user_326,user_681,-0,2015-05-12T21:37:03Z
user_345,user_681,1,2015-05-12T08:39:44Z
user_383,user_681,2,2015-05-12T11:08:56Z
user_391,user_681,1,2015-05-11T21:45:11Z
user_428,user_681,4,2015-05-17T12:54:43Z
user_445,user_681,4,2015-05-11T13:03:06Z
user_448,user_681,3,2015-05-19T20:15:27Z
user_449,user_681,1,2015-05-15T13:17:24Z
user_501,user_681,3,2015-05-14T10:48:00Z
user_504,user_681,1,2015-05-07T00:31:57Z
user_512,user_681,3,2015-05-17T19:13:06Z
user_539,user_681,3,2015-05-15T15:48:04Z
user_596,user_681,4,2015-05-17T09:48:28Z
user_599,user_681,1,2015-05-12T12:26:29Z
user_644,user_681,1,2015-05-08T08:14:21Z
user_647,user_681,0,2015-05-18T06:43:14Z
user_664,user_681,4,2015-05-12T20:28:27Z
user_687,user_681,4,2015-05-14T07:08:35Z
user_729,user_681,-0,2015-05-14T06:46:41Z
user_750,user_681,4,2015-05-12T15:29:26Z
user_798,user_681,1,2015-05-18T19:06:46Z
user_799,user_681,3,2015-05-11T08:01:15Z
user_841,user_681,2,2015-05-17T12:19:46Z
user_849,user_681,2,2015-05-18T18:14:14Z
user_850,user_681,3,2015-05-12T18:06:55Z
user_857,user_681,4,2015-05-11T20:52:51Z
user_879,user_681,4,2015-05-18T07:23:22Z
user_916,user_681,-3,2015-05-19T21:31:53Z
user_996,user_681,0,2015-05-13T23:22:45Z
user_1006,user_681,3,2015-05-12T21:45:36Z
user_1035,user_681,2,2015-05-16T22:50:07Z
user_1065,user_681,4,2015-05-13T21:55:27Z
user_1068,user_681,1,2015-05-14T13:54:51Z
user_1074,user_681,1,2015-05-11T21:04:52Z
user_1094,user_681,2,2015-05-15T13:06:35Z
user_9,user_682,4,2015-05-19T22:45:26Z
user_39,user_682,3,2015-05-14T21:27:58Z
user_113,user_682,1,2015-05-14T17:31:08Z
user_121,user_682,1,2015-05-14T07:28:51Z
user_134,user_682,2,2015-05-18T10:16:40Z
user_138,user_682,3,2015-05-12T13:15:06Z
user_204,user_682,3,2015-05-20T22:10:34Z
user_232,user_682,2,2015-05-21T20:16:37Z
user_236,user_682,3,2015-05-06T15:07:12Z
user_273,user_682,4,2015-05-06T16:57:43Z
user_300,user_682,2,2015-05-15T19:42:02Z
user_322,user_682,2,2015-05-12T21:49:20Z
user_370,user_682,-0,2015-05-07T19:15:04Z
user_374,user_682,2,2015-05-20T10:36:02Z
user_510,user_682,2,2015-05-14T15:16:53Z
user_532,user_682,4,2015-05-19T21:00:23Z
user_535,user_682,3,2015-05-12T14:00:01Z
user_573,user_682,2,2015-05-20T19:16:25Z
user_575,user_682,3,2015-05-06T21:01:56Z
user_601,user_682,4,2015-05-11T20:37:54Z
user_613,user_682,-1,2015-05-20T17:33:16Z
user_629,user_682,2,2015-05-14T10:52:00Z
user_638,user_682,2,2015-05-21T16:30:37Z
user_659,user_682,1,2015-05-19T12:59:41Z
user_731,user_682,3,2015-05-17T21:45:15Z
user_739,user_682,-2,2015-05-15T21:29:41Z
user_804,user_682,2,2015-05-12T17:44:20Z
user_822,user_682,4,2015-05-09T09:37:18Z
user_909,user_682,2,2015-05-19T16:52:51Z
user_974,user_682,4,2015-05-07T13:26:48Z
user_980,user_682,1,2015-05-14T20:25:04Z
user_1029,user_682,-2,2015-05-10T21:09:07Z
user_1063,user_682,3,2015-05-20T22:27:11Z
user_21,user_683,3,2015-05-15T01:22:43Z
user_30,user_683,2,2015-05-20T14:39:18Z
user_45,user_683,-2,2015-05-16T07:09:15Z
user_63,user_683,3,2015-05-07T08:57:38Z
user_76,user_683,3,2015-05-06T11:15:45Z
user_167,user_683,2,2015-05-20T15:16:04Z
user_257,user_683,4,2015-05-20T21:03:28Z
user_267,user_683,0,2015-05-21T22:32:10Z
user_285,user_683,1,2015-05-18T09:59:37Z
user_383,user_683,1,2015-05-11T16:18:34Z
user_387,user_683,3,2015-05-18T20:09:59Z
user_388,user_683,2,2015-05-19T08:56:43Z
user_397,user_683,2,2015-05-09T22:21:41Z
user_432,user_683,4,2015-05-18T09:07:29Z
user_446,user_683,1,2015-05-18T08:02:16Z
user_457,user_683,0,2015-05-16T19:54:51Z
user_460,user_683,1,2015-05-19T10:15:42Z
user_503,user_683,0,2015-05-11T21:26:12Z
user_578,user_683,2,2015-05-10T18:28:55Z
user_595,user_683,2,2015-05-15T14:09:44Z
user_599,user_683,1,2015-05-17T11:40:27Z
user_669,user_683,1,2015-05-11T21:40:46Z
user_706,user_683,1,2015-05-21T20:24:39Z
user_751,user_683,4,2015-05-20T02:59:31Z
user_797,user_683,4,2015-05-11T11:07:18Z
user_866,user_683,2,2015-05-09T10:05:54Z
user_872,user_683,1,2015-05-13T13:05:56Z
user_902,user_683,2,2015-05-21T11:12:48Z
user_935,user_683,3,2015-05-17T18:14:43Z
user_971,user_683,3,2015-05-11T15:39:08Z
user_992,user_683,-1,2015-05-20T19:14:56Z
user_1004,user_683,2,2015-05-18T11:58:59Z
user_1007,user_683,2,2015-05-12T22:57:05Z
user_1022,user_683,3,2015-05-18T22:18:03Z
user_1041,user_683,1,2015-05-09T22:15:03Z
user_1077,user_683,3,2015-05-15T23:23:40Z
user_1079,user_683,3,2015-05-14T08:28:24Z
user_1084,user_683,1,2015-05-17T19:25:13Z
user_2,user_684,2,2015-05-20T10:31:41Z
user_90,user_684,-0,2015-05-20T19:23:11Z
user_93,user_684,4,2015-05-13T18:14:53Z
user_193,user_684,4,2015-05-14T20:48:38Z
user_220,user_684,-0,2015-05-11T21:53:01Z
user_226,user_684,4,2015-05-09T22:28:00Z
user_304,user_684,-1,2015-05-21T06:10:12Z
user_343,user_684,4,2015-05-15T06:40:10Z
user_344,user_684,3,2015-05-18T13:14:12Z
user_362,user_684,4,2015-05-11T22:54:07Z
user_421,user_684,2,2015-05-21T14:27:22Z
user_450,user_684,3,2015-05-18T12:18:05Z
user_458,user_684,3,2015-05-15T16:52:10Z
user_485,user_684,2,2015-05-09T23:05:22Z
user_554,user_684,2,2015-05-09T18:48:33Z
user_556,user_684,3,2015-05-10T14:56:25Z
user_585,user_684,1,2015-05-18T12:04:57Z
user_628,user_684,-0,2015-05-14T10:32:33Z
user_643,user_684,2,2015-05-17T20:18:54Z
user_649,user_684,3,2015-05-17T15:41:05Z
user_696,user_684,3,2015-05-18T09:13:02Z
user_710,user_684,0,2015-05-07T11:20:51Z
user_807,user_684,4,2015-05-18T08:46:40Z
user_853,user_684,2,2015-05-09T09:47:51Z
user_895,user_684,3,2015-05-11T15:52:20Z
user_898,user_684,-1,2015-05-13T18:56:39Z
user_941,user_684,3,2015-05-21T13:41:42Z
user_978,user_684,4,2015-05-20T09:16:09Z
user_1030,user_684,3,2015-05-15T07:26:39Z
user_15,user_685,-1,2015-05-21T14:08:44Z
user_17,user_685,3,2015-05-09T11:21:18Z
user_24,user_685,0,2015-05-18T18:21:20Z
user_41,user_685,4,2015-05-18T14:19:26Z
user_135,user_685,-1,2015-05-21T16:59:02Z
user_137,user_685,1,2015-05-14T15:10:44Z
user_155,user_685,2,2015-05-08T20:05:16Z
user_158,user_685,-1,2015-05-11T17:41:34Z
user_175,user_685,4,2015-05-16T09:01:55Z
user_179,user_685,3,2015-05-18T09:29:02Z
user_202,user_685,4,2015-05-19T21:36:26Z
user_227,user_685,4,2015-05-10T14:33:41Z
user_367,user_685,1,2015-05-14T07:17:06Z
user_427,user_685,2,2015-05-12T18:56:13Z
user_463,user_685,2,2015-05-19T23:00:03Z
user_523,user_685,3,2015-05-21T20:47:05Z
user_588,user_685,3,2015-05-21T11:40:43Z
user_637,user_685,3,2015-05-09T09:57:16Z
user_646,user_685,4,2015-05-09T23:13:27Z
user_680,user_685,-1,2015-05-16T20:14:42Z
user_749,user_685,-0,2015-05-11T22:28:47Z
user_753,user_685,2,2015-05-08T12:51:20Z
user_809,user_685,4,2015-05-10T23:04:07Z
user_836,user_685,4,2015-05-10T07:47:19Z
user_858,user_685,0,2015-05-06T10:21:43Z
user_877,user_685,2,2015-05-12T13:49:19Z
user_918,user_685,3,2015-05-18T21:52:35Z
user_922,user_685,2,2015-05-20T11:45:33Z
user_940,user_685,1,2015-05-21T15:39:32Z
user_1013,user_685,4,2015-05-19T19:18:28Z
user_1063,user_685,2,2015-05-11T16:34:10Z
user_1078,user_685,4,2015-05-20T19:10:25Z
user_1082,user_685,2,2015-05-10T23:35:53Z
user_1090,user_685,0,2015-05-18T08:23:35Z
user_2,user_686,3,2015-05-18T10:09:49Z
user_26,user_686,2,2015-05-21T08:52:18Z
user_125,user_686,0,2015-05-20T19:33:47Z
user_170,user_686,3,2015-05-20T19:55:24Z
user_203,user_686,4,2015-05-20T22:17:00Z
user_218,user_686,3,2015-05-17T11:55:55Z
user_260,user_686,2,2015-05-11T20:58:49Z
user_296,user_686,2,2015-05-16T07:45:44Z
user_326,user_686,1,2015-05-21T19:43:31Z
user_360,user_686,0,2015-05-18T12:28:24Z
user_382,user_686,3,2015-05-10T20:15:07Z
user_484,user_686,2,2015-05-19T22:28:38Z
user_551,user_686,-2,2015-05-15T08:42:30Z
user_570,user_686,1,2015-05-21T18:41:52Z
user_617,user_686,0,2015-05-08T06:29:24Z
user_635,user_686,1,2015-05-17T11:42:41Z
user_646,user_686,3,2015-05-12T10:42:20Z
user_691,user_686,-2,2015-05-21T20:43:37Z
user_701,user_686,3,2015-05-14T13:20:32Z
user_703,user_686,0,2015-05-19T20:48:08Z
user_712,user_686,3,2015-05-13T17:37:51Z
user_737,user_686,3,2015-05-15T20:05:15Z
user_760,user_686,3,2015-05-09T18:36:17Z
user_787,user_686,3,2015-05-18T16:45:34Z
user_802,user_686,4,2015-05-15T11:20:37Z
user_822,user_686,3,2015-05-07T02:43:18Z
user_825,user_686,4,2015-05-19T12:06:09Z
user_832,user_686,-2,2015-05-10T14:25:40Z
user_846,user_686,2,2015-05-19T23:21:29Z
user_848,user_686,4,2015-05-13T22:42:44Z
user_858,user_686,4,2015-05-20T20:07:14Z
user_860,user_686,1,2015-05-21T12:24:30Z
user_889,user_686,3,2015-05-17T09:08:57Z
user_958,user_686,2,2015-05-20T14:42:43Z
user_974,user_686,1,2015-05-20T08:08:58Z
user_987,user_686,3,2015-05-10T17:17:48Z
user_1036,user_686,4,2015-05-17T12:43:55Z
user_1089,user_686,2,2015-05-14T07:31:35Z
user_67,user_687,4,2015-05-19T21:18:28Z
user_86,user_687,2,2015-05-20T11:14:28Z
user_174,user_687,2,2015-05-21T18:25:32Z
user_205,user_687,1,2015-05-06T22:54:38Z
user_208,user_687,1,2015-05-18T08:32:05Z
user_241,user_687,3,2015-05-12T10:06:08Z
user_245,user_687,0,2015-05-14T11:05:43Z
user_254,user_687,3,2015-05-12T19:52:23Z
user_411,user_687,1,2015-05-13T21:58:55Z
user_413,user_687,3,2015-05-08T16:34:13Z
user_466,user_687,4,2015-05-18T12:35:56Z
user_507,user_687,4,2015-05-13T08:47:27Z
user_574,user_687,0,2015-05-09T13:16:17Z
user_585,user_687,-2,2015-05-11T23:24:09Z
user_587,user_687,3,2015-05-20T21:46:59Z
user_655,user_687,-0,2015-05-18T21:49:32Z
user_664,user_687,-0,2015-05-06T17:06:59Z
user_676,user_687,3,2015-05-20T08:48:07Z
user_736,user_687,2,2015-05-14T20:00:31Z
user_798,user_687,-2,2015-05-11T21:15:59Z
user_799,user_687,1,2015-05-09T19:34:47Z
user_883,user_687,0,2015-05-15T07:10:03Z
user_906,user_687,2,2015-05-13T17:28:40Z
user_945,user_687,-1,2015-05-11T21:14:36Z
user_955,user_687,4,2015-05-07T00:12:31Z
user_971,user_687,4,2015-05-16T21:36:11Z
user_978,user_687,0,2015-05-11T19:08:15Z
user_1027,user_687,4,2015-05-15T19:33:23Z
user_1042,user_687,4,2015-05-06T21:56:43Z
user_1045,user_687,-0,2015-05-10T15:29:48Z
user_1073,user_687,2,2015-05-13T21:18:47Z
user_32,user_688,-1,2015-05-11T15:48:37Z
user_102,user_688,2,2015-05-10T09:35:49Z
user_135,user_688,1,2015-05-11T10:17:57Z
user_143,user_688,2,2015-05-12T18:20:54Z
user_162,user_688,-2,2015-05-17T12:32:47Z
user_188,user_688,3,2015-05-15T10:01:10Z
user_199,user_688,-1,2015-05-10T18:07:18Z
user_219,user_688,3,2015-05-17T17:18:12Z
user_228,user_688,-3,2015-05-11T21:32:06Z
user_253,user_688,2,2015-05-18T07:18:55Z
user_272,user_688,2,2015-05-17T11:42:41Z
user_379,user_688,-2,2015-05-13T09:29:14Z
user_388,user_688,3,2015-05-21T14:42:58Z
user_406,user_688,0,2015-05-14T09:58:21Z
user_430,user_688,1,2015-05-11T14:12:45Z
user_448,user_688,-2,2015-05-16T19:58:02Z
user_481,user_688,2,2015-05-19T10:23:25Z
user_496,user_688,-4,2015-05-20T12:44:29Z
user_625,user_688,2,2015-05-14T13:40:49Z
user_663,user_688,1,2015-05-15T09:49:59Z
user_717,user_688,4,2015-05-21T21:42:14Z
user_726,user_688,2,2015-05-11T10:22:12Z
user_750,user_688,-1,2015-05-18T21:12:33Z
user_757,user_688,1,2015-05-19T21:50:28Z
user_761,user_688,1,2015-05-18T01:29:11Z
user_787,user_688,1,2015-05-13T13:32:22Z
user_838,user_688,-1,2015-05-10T12:04:29Z
user_883,user_688,-4,2015-05-10T21:02:13Z
user_937,user_688,-1,2015-05-16T12:37:54Z
user_938,user_688,-1,2015-05-19T21:38:01Z
user_951,user_688,-4,2015-05-15T08:22:06Z
user_986,user_688,1,2015-05-13T18:30:30Z
user_996,user_688,0,2015-05-18T12:57:47Z
user_1047,user_688,4,2015-05-17T19:12:15Z
user_1065,user_688,-0,2015-05-20T22:56:56Z
user_1076,user_688,3,2015-05-19T21:43:33Z
user_1,user_689,3,2015-05-20T10:05:08Z
user_45,user_689,-1,2015-05-07T07:01:24Z
user_49,user_689,-2,2015-05-13T20:54:57Z
user_60,user_689,1,2015-05-13T07:27:24Z
user_128,user_689,3,2015-05-11T16:52:32Z
user_192,user_689,-1,2015-05-10T14:36:44Z
user_206,user_689,4,2015-05-13T12:10:45Z
user_213,user_689,-3,2015-05-08T22:13:35Z
user_217,user_689,-2,2015-05-14T14:04:44Z
user_220,user_689,-2,2015-05-17T16:45:36Z
user_226,user_689,-0,2015-05-13T23:09:02Z
user_303,user_689,0,2015-05-19T13:36:41Z
user_328,user_689,0,2015-05-12T11:02:00Z
user_391,user_689,-3,2015-05-19T16:34:50Z
user_422,user_689,2,2015-05-07T20:09:43Z
user_439,user_689,-1,2015-05-19T16:48:16Z
user_449,user_689,-4,2015-05-21T20:32:34Z
user_465,user_689,1,2015-05-18T13:38:18Z
user_467,user_689,4,2015-05-21T15:41:17Z
user_569,user_689,0,2015-05-21T22:04:30Z
user_574,user_689,1,2015-05-12T19:59:52Z
user_580,user_689,-4,2015-05-15T23:46:37Z
user_628,user_689,1,2015-05-14T12:05:35Z
user_678,user_689,-3,2015-05-15T15:50:45Z
user_682,user_689,1,2015-05-19T19:33:14Z
user_727,user_689,2,2015-05-11T20:36:55Z
user_750,user_689,1,2015-05-19T15:36:43Z
user_757,user_689,0,2015-05-19T20:31:44Z
user_765,user_689,-0,2015-05-12T21:57:35Z
user_843,user_689,3,2015-05-21T14:51:54Z
user_896,user_689,1,2015-05-08T18:41:25Z
user_917,user_689,-1,2015-05-18T15:34:05Z
user_934,user_689,-4,2015-05-21T07:23:04Z
user_958,user_689,-1,2015-05-17T15:20:21Z
user_1034,user_689,-3,2015-05-10T19:45:49Z
user_1088,user_689,1,2015-05-07T22:32:40Z
user_90,user_690,-2,2015-05-18T17:07:07Z
user_99,user_690,1,2015-05-11T23:08:36Z
user_106,user_690,4,2015-05-17T15:20:21Z
user_124,user_690,-2,2015-05-10T14:12:21Z
user_126,user_690,3,2015-05-11T08:27:11Z
user_162,user_690,-1,2015-05-08T20:05:04Z
user_189,user_690,2,2015-05-16T08:36:49Z
user_301,user_690,2,2015-05-20T07:14:46Z
user_316,user_690,1,2015-05-17T17:49:39Z
user_343,user_690,2,2015-05-12T19:29:51Z
user_374,user_690,2,2015-05-20T20:18:05Z
user_386,user_690,4,2015-05-12T21:51:42Z
user_405,user_690,2,2015-05-18T23:12:24Z
user_441,user_690,4,2015-05-18T21:08:30Z
user_481,user_690,4,2015-05-20T23:54:23Z
user_509,user_690,3,2015-05-10T11:39:21Z
user_516,user_690,4,2015-05-16T10:15:12Z
user_558,user_690,2,2015-05-20T10:28:35Z
user_596,user_690,4,2015-05-08T08:33:07Z
user_598,user_690,3,2015-05-14T07:19:17Z
user_603,user_690,1,2015-05-21T21:58:42Z
user_607,user_690,4,2015-05-21T10:47:04Z
user_666,user_690,1,2015-05-12T13:30:48Z
user_706,user_690,3,2015-05-17T17:56:31Z
user_709,user_690,3,2015-05-11T21:17:33Z
user_782,user_690,2,2015-05-13T08:41:42Z
user_786,user_690,3,2015-05-11T21:45:14Z
user_837,user_690,4,2015-05-16T23:15:47Z
user_902,user_690,3,2015-05-21T12:41:38Z
user_1005,user_690,1,2015-05-18T20:16:30Z
user_48,user_691,4,2015-05-06T10:12:56Z
user_50,user_691,2,2015-05-13T21:39:50Z
user_60,user_691,3,2015-05-20T22:22:10Z
user_78,user_691,2,2015-05-11T21:30:16Z
user_87,user_691,2,2015-05-20T17:23:24Z
user_131,user_691,4,2015-05-06T11:11:52Z
user_140,user_691,4,2015-05-18T21:50:31Z
user_143,user_691,2,2015-05-14T20:02:53Z
user_159,user_691,3,2015-05-07T07:00:43Z
user_174,user_691,4,2015-05-18T20:03:38Z
user_233,user_691,1,2015-05-16T13:33:41Z
user_373,user_691,3,2015-05-19T21:31:56Z
user_406,user_691,4,2015-05-12T21:11:51Z
user_498,user_691,2,2015-05-08T13:06:19Z
user_519,user_691,1,2015-05-07T10:59:28Z
user_520,user_691,3,2015-05-11T17:50:35Z
user_537,user_691,-1,2015-05-10T20:42:50Z
user_542,user_691,-1,2015-05-21T00:21:41Z
user_562,user_691,3,2015-05-16T17:28:56Z
user_623,user_691,1,2015-05-12T21:09:29Z
user_629,user_691,-3,2015-05-19T21:03:12Z
user_630,user_691,2,2015-05-19T14:54:33Z
user_690,user_691,1,2015-05-20T05:59:20Z
user_726,user_691,2,2015-05-14T21:15:52Z
user_773,user_691,2,2015-05-07T15:36:52Z
user_787,user_691,1,2015-05-09T11:04:11Z
user_812,user_691,4,2015-05-20T23:28:28Z
user_826,user_691,2,2015-05-13T11:53:56Z
user_841,user_691,1,2015-05-19T06:31:47Z
user_855,user_691,-0,2015-05-14T12:39:31Z
user_869,user_691,3,2015-05-21T14:18:42Z
user_960,user_691,2,2015-05-21T21:22:16Z
user_968,user_691,0,2015-05-14T07:52:08Z
user_997,user_691,-0,2015-05-17T16:43:07Z
user_1029,user_691,3,2015-05-21T08:51:43Z
user_1039,user_691,1,2015-05-20T09:08:36Z
user_1064,user_691,0,2015-05-14T22:53:20Z
user_18,user_692,0,2015-05-17T12:00:04Z
user_41,user_692,3,2015-05-21T17:51:51Z
user_101,user_692,2,2015-05-15T11:38:38Z
user_109,user_692,3,2015-05-21T09:46:49Z
user_213,user_692,2,2015-05-08T13:56:52Z
user_235,user_692,3,2015-05-11T14:28:23Z
user_293,user_692,1,2015-05-11T13:10:10Z
user_299,user_692,4,2015-05-08T08:08:48Z
user_333,user_692,2,2015-05-09T15:14:54Z
user_339,user_692,3,2015-05-07T00:27:56Z
user_342,user_692,4,2015-05-20T22:13:50Z
user_377,user_692,2,2015-05-15T09:56:58Z
user_432,user_692,2,2015-05-14T06:49:37Z
user_465,user_692,4,2015-05-17T16:40:20Z
user_536,user_692,4,2015-05-12T07:45:20Z
user_600,user_692,3,2015-05-11T21:25:11Z
user_602,user_692,3,2015-05-19T21:02:30Z
user_620,user_692,2,2015-05-06T12:07:40Z
user_656,user_692,3,2015-05-10T13:43:14Z
user_677,user_692,2,2015-05-10T16:14:42Z
user_707,user_692,-2,2015-05-16T17:41:25Z
user_744,user_692,2,2015-05-11T22:09:02Z
user_756,user_692,3,2015-05-21T13:53:59Z
user_794,user_692,1,2015-05-08T23:17:33Z
user_831,user_692,4,2015-05-09T12:26:32Z
user_859,user_692,1,2015-05-10T19:33:22Z
user_930,user_692,-3,2015-05-16T08:28:52Z
user_935,user_692,2,2015-05-08T12:01:38Z
user_946,user_692,3,2015-05-13T18:58:47Z
user_1047,user_692,3,2015-05-21T10:18:25Z
user_16,user_693,2,2015-05-15T07:38:02Z
user_23,user_693,3,2015-05-15T11:22:33Z
user_177,user_693,-1,2015-05-17T19:26:05Z
user_240,user_693,-2,2015-05-20T22:24:13Z
user_243,user_693,2,2015-05-17T00:33:39Z
user_301,user_693,4,2015-05-21T07:38:24Z
user_309,user_693,2,2015-05-09T16:03:38Z
user_365,user_693,3,2015-05-19T15:31:18Z
user_406,user_693,1,2015-05-15T16:34:27Z
user_435,user_693,-1,2015-05-06T10:51:43Z
user_462,user_693,3,2015-05-06T09:30:50Z
user_485,user_693,3,2015-05-16T19:59:43Z
user_523,user_693,2,2015-05-20T10:04:25Z
user_531,user_693,2,2015-05-08T09:04:21Z
user_600,user_693,3,2015-05-20T12:55:03Z
user_606,user_693,0,2015-05-20T16:21:34Z
user_622,user_693,4,2015-05-17T18:05:54Z
user_626,user_693,1,2015-05-20T09:07:36Z
user_639,user_693,4,2015-05-18T20:32:58Z
user_641,user_693,1,2015-05-21T11:46:41Z
user_642,user_693,3,2015-05-15T10:11:21Z
user_655,user_693,-2,2015-05-08T11:14:23Z
user_657,user_693,-1,2015-05-13T18:02:30Z
user_696,user_693,2,2015-05-07T07:32:52Z
user_702,user_693,4,2015-05-12T11:29:19Z
user_722,user_693,3,2015-05-14T19:58:15Z
user_752,user_693,-2,2015-05-15T16:52:20Z
user_768,user_693,1,2015-05-20T22:14:50Z
user_786,user_693,4,2015-05-19T19:27:25Z
user_826,user_693,4,2015-05-09T18:52:44Z
user_831,user_693,3,2015-05-15T09:32:18Z
user_836,user_693,3,2015-05-07T10:39:00Z
user_855,user_693,2,2015-05-16T11:19:58Z
user_895,user_693,3,2015-05-11T15:04:32Z
user_922,user_693,-1,2015-05-19T11:37:47Z
user_923,user_693,1,2015-05-18T08:48:43Z
user_939,user_693,4,2015-05-16T11:37:25Z
user_947,user_693,3,2015-05-20T21:31:49Z
user_949,user_693,3,2015-05-12T15:55:50Z
user_962,user_693,4,2015-05-12T13:02:59Z
user_978,user_693,2,2015-05-07T10:00:25Z
user_1005,user_693,3,2015-05-06T22:04:04Z
user_23,user_694,3,2015-05-12T15:33:26Z
user_27,user_694,2,2015-05-15T23:03:01Z
user_39,user_694,3,2015-05-13T12:51:22Z
user_41,user_694,4,2015-05-17T17:20:55Z
user_101,user_694,2,2015-05-11T00:25:18Z
user_127,user_694,1,2015-05-19T20:07:48Z
user_130,user_694,2,2015-05-15T10:22:20Z
user_168,user_694,2,2015-05-18T12:34:22Z
user_224,user_694,-0,2015-05-14T10:50:12Z
user_244,user_694,3,2015-05-14T13:29:55Z
user_245,user_694,1,2015-05-21T11:51:35Z
user_246,user_694,3,2015-05-13T10:50:01Z
user_352,user_694,2,2015-05-14T06:04:20Z
user_363,user_694,4,2015-05-19T16:44:43Z
user_396,user_694,2,2015-05-09T18:31:53Z
user_401,user_694,-0,2015-05-14T11:27:27Z
user_403,user_694,3,2015-05-07T20:39:02Z
